,0
1968,60127
1969,60127
1970,60127
1971,60127
1972,60127
1973,60127
1974,60127
1975,60127
1976,60127
1977,60127
1978,60127
1979,60109
1980,60109
1981,60271
1982,60271
1983,60271
1984,60271
1985,60271
1986,60271
1987,60271
1988,60271
1989,60271
1990,60361
1991,60361
1992,60361
1993,60361
1994,60361
1995,60361
1996,60361
1997,60361
1998,60361
1999,60361
2000,60361
2001,60379
2002,60379
2003,60379
2004,60469
2005,60469
2006,60469
2007,60469
2008,60469
2009,60469
2010,60451
2011,60415
2012,60415
2013,60415
2014,60415
2015,60415
2016,60415
2017,60415
2018,60415
2019,60415
2020,60415
2021,60415
2022,60415
2023,60415
2024,60361
2025,60361
2026,60379
2027,60379
2028,60379
2029,60379
2030,60379
2031,60379
2032,60379
2033,60271
2034,60271
2035,60127
2036,60109
2037,60109
2038,60109
2039,60109
2040,60109
2041,60109
2042,60109
2043,60109
2044,60109
2045,60109
2046,60109
2047,60109
2048,60109
2049,60109
2050,60109
2051,60109
2052,60109
2053,60109
2054,60091
2055,60091
2056,60091
2057,60091
2058,60091
2059,60091
2060,60091
2061,60091
2062,60091
2063,60091
2064,60091
2065,60091
2066,60091
2067,60109
2068,60109
2069,60109
2070,60109
2071,60109
2072,60109
2073,60109
2074,60109
2075,60109
2076,60109
2077,60109
2078,60109
2079,60109
2080,60109
2081,60109
2082,60109
2083,60109
2084,60109
2085,60109
2086,60109
2087,60109
2088,60109
2089,60109
2090,60109
2091,60109
2092,60109
2093,60109
2094,60109
2095,60109
2096,60109
2097,60109
2098,60109
2099,60109
2100,60109
2101,60109
2102,60109
2103,60109
2104,60109
2105,60109
2106,60109
2107,60109
2108,60109
2109,60109
2110,60109
2111,60109
2112,60109
2113,60109
2114,60109
2115,60109
2116,60109
2117,60109
2118,60109
2119,60109
2120,60109
2121,60109
2122,60109
2123,60109
2124,60109
2125,60109
2126,60109
2127,60109
2128,60073
2129,60073
2130,60073
2131,60091
2132,60091
2133,60091
2134,60091
2135,59821
2136,59821
2137,59821
2138,59821
2139,59821
2140,59821
2141,59821
2142,59695
2143,59695
2144,59695
2145,59695
2146,59695
2147,59695
2148,59695
2149,59695
2150,59695
2151,59695
2152,59695
2153,59695
2154,59695
2155,59695
2156,59695
2157,59695
2158,59695
2159,59695
2160,59695
2161,59695
2162,59695
2163,59695
2164,59695
2165,59515
2166,59515
2167,59587
2168,59587
2169,59587
2170,59587
2171,59587
2172,59587
2173,59587
2174,59587
2175,59587
2176,59587
2177,59587
2178,59587
2179,59587
2180,59587
2181,59587
2182,59587
2183,59587
2184,59587
2185,59587
2186,59587
2187,59587
2188,59587
2189,59587
2190,59587
2191,59587
2192,59587
2193,59587
2194,59587
2195,59587
2196,59587
2197,59587
2198,59587
2199,59587
2200,59587
2201,59587
2202,59587
2203,59587
2204,59587
2205,59587
2206,59587
2207,59587
2208,59587
2209,59587
2210,59587
2211,59587
2212,59587
2213,59533
2214,59533
2215,59533
2216,59533
2217,59533
2218,59533
2219,59533
2220,59533
2221,59533
2222,59533
2223,59533
2224,59551
2225,59551
2226,59551
2227,59551
2228,59551
2229,59551
2230,59551
2231,59551
2232,59551
2233,59425
2234,59425
2235,59425
2236,59425
2237,59425
2238,59425
2239,59425
2240,59425
2241,59425
2242,59425
2243,59425
2244,59425
2245,59425
2246,59425
2247,59425
2248,59425
2249,59425
2250,59425
2251,59425
2252,59425
2253,59425
2254,59425
2255,59425
2256,59425
2257,59425
2258,59425
2259,59425
2260,59425
2261,59425
2262,59425
2263,59425
2264,59425
2265,59425
2266,59443
2267,59443
2268,59443
2269,59443
2270,59443
2271,59443
2272,59443
2273,59443
2274,59443
2275,59443
2276,59443
2277,59443
2278,59443
2279,59443
2280,59443
2281,59443
2282,59443
2283,59443
2284,59443
2285,59443
2286,59443
2287,59443
2288,59443
2289,59443
2290,59443
2291,59443
2292,59443
2293,59443
2294,59443
2295,59443
2296,59443
2297,59443
2298,59443
2299,59443
2300,59443
2301,59443
2302,59443
2303,59443
2304,59443
2305,59443
2306,59443
2307,59425
2308,59425
2309,59425
2310,59425
2311,59425
2312,59425
2313,59425
2314,59425
2315,59425
2316,59425
2317,59425
2318,59425
2319,59425
2320,59425
2321,59425
2322,59425
2323,59569
2324,59569
2325,59569
2326,59569
2327,59569
2328,59569
2329,59569
2330,59569
2331,59569
2332,59569
2333,59569
2334,59569
2335,59569
2336,59605
2337,59605
2338,59605
2339,59605
2340,59605
2341,59605
2342,59605
2343,59605
2344,59605
2345,59605
2346,59605
2347,59605
2348,59605
2349,59605
2350,59605
2351,59605
2352,59605
2353,59605
2354,59407
2355,59407
2356,59443
2357,59443
2358,59443
2359,59443
2360,59443
2361,59443
2362,59443
2363,59443
2364,59443
2365,59407
2366,59407
2367,59407
2368,59407
2369,59407
2370,59407
2371,59173
2372,59173
2373,59173
2374,59173
2375,59173
2376,59173
2377,59173
2378,59173
2379,59173
2380,59173
2381,59173
2382,59173
2383,59173
2384,59173
2385,59173
2386,59173
2387,59173
2388,59173
2389,59173
2390,59173
2391,59173
2392,59173
2393,59173
2394,59173
2395,59173
2396,59173
2397,59173
2398,59173
2399,59173
2400,59173
2401,59173
2402,59173
2403,59173
2404,59173
2405,59173
2406,59173
2407,59173
2408,59173
2409,59173
2410,59173
2411,59245
2412,59245
2413,59245
2414,59245
2415,59245
2416,59245
2417,59245
2418,59245
2419,59245
2420,59245
2421,59245
2422,59245
2423,59245
2424,59245
2425,59245
2426,59245
2427,59245
2428,59245
2429,59245
2430,59245
2431,59245
2432,59245
2433,59245
2434,59245
2435,59245
2436,59245
2437,59245
2438,59245
2439,59245
2440,59245
2441,59245
2442,59245
2443,59245
2444,59245
2445,59245
2446,59245
2447,59245
2448,59245
2449,59245
2450,59245
2451,59245
2452,59245
2453,59245
2454,59245
2455,59245
2456,59245
2457,59245
2458,59245
2459,59245
2460,59245
2461,59245
2462,59245
2463,59245
2464,59245
2465,59245
2466,59245
2467,59245
2468,59245
2469,59245
2470,59245
2471,59245
2472,59227
2473,59227
2474,59191
2475,59209
2476,59209
2477,59209
2478,59209
2479,59209
2480,59209
2481,59209
2482,59209
2483,59209
2484,59209
2485,59209
2486,59209
2487,59209
2488,59209
2489,59209
2490,59209
2491,59209
2492,59209
2493,59209
2494,59209
2495,59209
2496,59209
